#############################################;;;;;;;x
#Misc;;;;;;;x
#############################################;;;;;;;x
term_of_office;Term of Office;;;;;;;;;;;;;
yankee_prime_minister_116;Prime Minister Wadsworth §W(§YCharacter§W)\n§WCulture: §YYankee§!;;;;;;;;;;;;;
yankee_prime_minister_117;Prime Minister Wallace §W(§YCharacter§W)\n§WCulture: §YYankee§!;;;;;;;;;;;;;
yankee_prime_minister_118;Prime Minister Ward §W(§YCharacter§W)\n§WCulture: §YYankee§!;;;;;;;;;;;;;
yankee_prime_minister_119;Prime Minister Warner §W(§YCharacter§W)\n§WCulture: §YYankee§!;;;;;;;;;;;;;
yankee_prime_minister_120;Prime Minister Wilson §W(§YCharacter§W)\n§WCulture: §YYankee§!;;;;;;;;;;;;;
yankee_prime_minister_121;Prime Minister Wright §W(§YCharacter§W)\n§WCulture: §YYankee§!;;;;;;;;;;;;;
yankee_prime_minister_122;Prime Minister Young §W(§YCharacter§W)\n§WCulture: §YYankee§!;;;;;;;;;;;;;
yankee_prime_minister_000_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_001_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_002_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_003_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_004_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_005_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_006_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_007_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_008_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_009_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_010_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_011_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_012_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_013_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_014_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_015_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_016_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_017_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_018_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_019_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_020_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_021_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_022_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_023_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_024_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_025_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_026_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_027_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_028_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_029_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_030_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_031_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_032_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_033_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_034_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_035_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_036_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_037_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_038_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_039_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_040_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_041_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_042_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_043_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_044_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_045_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_046_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_047_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_048_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_049_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_050_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_051_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_052_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_053_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_054_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_055_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_056_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_057_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_058_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_059_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_060_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_061_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_062_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_063_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_064_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_065_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_066_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_067_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_068_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_069_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_070_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_071_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_072_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_073_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_074_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_075_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_076_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_077_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_078_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_079_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_080_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_081_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_082_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_083_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_084_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_085_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_086_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_087_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_088_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_089_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_090_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_091_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_092_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_093_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_094_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_095_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_096_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_097_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_098_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_099_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_100_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_101_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_102_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_103_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_104_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_105_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_106_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_107_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_108_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_109_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_110_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_111_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_112_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_113_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_114_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_115_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_116_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_117_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_118_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_119_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_120_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_121_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
yankee_prime_minister_122_desc;This is our leader, an important and influential figure in our country. In democratic governments, the leader is elected by the people through free and fair elections, with terms of office limited to a specific period of time. After the leader's term expires, a new leader is elected to take office.;;;;;;;;;;;;;
#############################################;;;;;;;x
#Yankee President;;;;;;;x
#############################################;;;;;;;x
yankee_president_000;President Smith §W(§YCharacter§W)\n§WCulture: §YYankee§!;;;;;;;;;;;;;
yankee_president_001;President Washington §W(§YCharacter§W)\n§WCulture: §YYankee§!;;;;;;;;;;;;;
yankee_president_002;President Grant §W(§YCharacter§W)\n§WCulture: §YYankee§!;;;;;;;;;;;;;
yankee_president_003;President Sherman §W(§YCharacter§W)\n§WCulture: §YYankee§!;;;;;;;;;;;;;
yankee_president_004;President Chamberlain §W(§YCharacter§W)\n§WCulture: §YYankee§!;;;;;;;;;;;;;
yankee_president_005;President Powell §W(§YCharacter§W)\n§WCulture: §YYankee§!;;;;;;;;;;;;;
yankee_president_006;President Clemens §W(§YCharacter§W)\n§WCulture: §YYankee§!;;;;;;;;;;;;;
yankee_president_007;President Abbott §W(§YCharacter§W)\n§WCulture: §YYankee§!;;;;;;;;;;;;;
yankee_president_008;President Abercrombie §W(§YCharacter§W)\n§WCulture: §YYankee§!;;;;;;;;;;;;;
yankee_president_009;President Allen §W(§YCharacter§W)\n§WCulture: §YYankee§!;;;;;;;;;;;;;
